Obs,ItemKey,ItemName,ItemHdr,XpressfeedMnemonic,ItemNameType,ItemType,ItemDesc,ItemLongDesc,DefaultKeyset,DefaultKeysetTag,FileDimKey,FileTag,ItemSeqNum,CalendarType,CalendarFreq,SASDataType,SASFieldSize,SASFormat,ItemHasDataFlg,ItemDensityFlg,ItemActiveFlg
6199,6199,UTXSQ_DC,UTXSQ_DC,UTXSQ_DC,AM,DC,Current Taxes - State (Operating) DC,UTXSQ_DC: Current Taxes - State (Operating) Data Code (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,547,F,QUARTERLY,2,1,$1.,Y,Y,Y
6200,6200,UTXSY,UTXSY,UTXSY,AM,IT,Current Taxes - State Utility (Operating),UTXSY: Current Taxes - State Utility (Operating) (Refer to your Compustat documentation for item definitions),1,STD,42,IS_YTD,420,F,YTD,1,8,14.4,Y,Y,Y
6201,6201,UTXSY_DC,UTXSY_DC,UTXSY_DC,AM,DC,Current Taxes - State (Operating) Utility DC,UTXSY_DC: Current Taxes - State (Operating) Utility Data Code (Refer to your Compustat documentation for item definitions),1,STD,42,IS_YTD,421,F,YTD,2,1,$1.,Y,Y,Y
6202,6202,UTXTO,UTXTO,UTXTO,AM,IT,Taxes - Other Than Income Taxes - Total,UTXTO: Taxes - Other Than Income Taxes - Total (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,669,F,ANNUAL,1,8,14.4,Y,Y,Y
6203,6203,UTXTO12,UTXTO12,UTXTO12,AM,IT,Taxes - Other Than Income Taxes - Total - 12-Mth-Mov,UTXTO12: Taxes - Other Than Income Taxes - Total - 12-Months Moving (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,548,F,QUARTERLY,1,8,14.4,Y,Y,Y
6204,6204,UTXTO12_DC,UTXTO12_DC,UTXTO12_DC,AM,DC,Taxes - Other Than Income Taxes - Total - 12-Mth-Mov DC,UTXTO12_DC: Taxes - Other Than Income Taxes - Total - 12-Months Moving Data Code (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,549,F,QUARTERLY,2,1,$1.,Y,Y,Y
6205,6205,UTXTO12_FN,UTXTO12_FN,UTXTO12_FN,AM,FN,Taxes - Other Than Income Taxes - Total - 12-Mth-Mov FN,UTXTO12_FN: Taxes - Other Than Income Taxes - Total - 12-Months Moving Footnote (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,550,F,QUARTERLY,2,4,$4.,Y,Y,N
6206,6206,UTXTOQ,UTXTOQ,UTXTOQ,AM,IT,Taxes - Other Than Income Taxes - Total,UTXTOQ: Taxes - Other Than Income Taxes - Total (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,551,F,QUARTERLY,1,8,14.4,Y,Y,Y
6207,6207,UTXTOQ_DC,UTXTOQ_DC,UTXTOQ_DC,AM,DC,Taxes - Other Than Income Taxes - Total DC,UTXTOQ_DC: Taxes - Other Than Income Taxes - Total Data Code (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,552,F,QUARTERLY,2,1,$1.,Y,Y,Y
6208,6208,UTXTOQ_FN,UTXTOQ_FN,UTXTOQ_FN,AM,FN,Taxes - Other Than Income Taxes - Total FN,UTXTOQ_FN: Taxes - Other Than Income Taxes - Total Footnote (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,553,F,QUARTERLY,2,4,$4.,Y,Y,Y
6209,6209,UTXTOY,UTXTOY,UTXTOY,AM,IT,Taxes - Other Than Income Taxes - Total,UTXTOY: Taxes - Other Than Income Taxes - Total (Refer to your Compustat documentation for item definitions),1,STD,42,IS_YTD,422,F,YTD,1,8,14.4,Y,Y,Y
6210,6210,UTXTOY_DC,UTXTOY_DC,UTXTOY_DC,AM,DC,Taxes - Other Than Income Taxes - Total DC,UTXTOY_DC: Taxes - Other Than Income Taxes - Total Data Code (Refer to your Compustat documentation for item definitions),1,STD,42,IS_YTD,423,F,YTD,2,1,$1.,Y,Y,Y
6211,6211,UTXTOY_FN,UTXTOY_FN,UTXTOY_FN,AM,FN,Taxes - Other Than Income Taxes - Total FN,UTXTOY_FN: Taxes - Other Than Income Taxes - Total Footnote (Refer to your Compustat documentation for item definitions),1,STD,42,IS_YTD,424,F,YTD,2,4,$4.,Y,Y,N
6212,6212,UTXTO_DC,UTXTO_DC,UTXTO_DC,AM,DC,Taxes - Other Than Income Taxes - Total DC,UTXTO_DC: Taxes - Other Than Income Taxes - Total Data Code (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,670,F,ANNUAL,2,1,$1.,Y,Y,Y
6213,6213,UTXTO_FN,UTXTO_FN,UTXTO_FN,AM,FN,Taxes - Other Than Income Taxes - Total FN,UTXTO_FN: Taxes - Other Than Income Taxes - Total Footnote (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,671,F,ANNUAL,2,4,$4.,Y,Y,N
6214,6214,UUBREV,UUBREV,UUBREV,AM,IT,Unbilled Revenues (Supp Sch USR),UUBREV: Unbilled Revenues (Supplementary Schedule USR) (Refer to your Compustat documentation for item definitions),1,STD,5,BAL_ANN_INDL,718,F,ANNUAL,1,8,14.4,Y,Y,N
6215,6215,UUFOF,UUFOF,UUFOF,AM,IT,Total Application of Funds,UUFOF: Total Application of Funds (Refer to your Compustat documentation for item definitions),1,STD,12,CF_ANN,132,F,ANNUAL,1,8,14.4,Y,Y,N
6216,6216,UUFOFY,UUFOFY,UUFOFY,AM,IT,Total Application of Funds,UUFOFY: Total Application of Funds (Refer to your Compustat documentation for item definitions),1,STD,14,CF_YTD,119,F,YTD,1,8,14.4,Y,Y,N
6217,6217,UVOLGDO,UVOLGDO,UVOLGDO,AM,IT,Gas Delivered To Others - Volume,UVOLGDO: Gas Delivered To Others - Volume (Refer to your Compustat documentation for item definitions),1,STD,64,OTH_ANN,321,F,ANNUAL,1,8,14.4,Y,Y,Y
6218,6218,UVOLGDO_DC,UVOLGDO_DC,UVOLGDO_DC,AM,DC,Gas Delivered To Others - Volume DC,UVOLGDO_DC: Gas Delivered To Others - Volume Data Code (Refer to your Compustat documentation for item definitions),1,STD,64,OTH_ANN,322,F,ANNUAL,2,1,$1.,Y,Y,N
6219,6219,UVOLGDUC,UVOLGDUC,UVOLGDUC,AM,IT,Gas Delivered To Ultimate Consumers - Volume,UVOLGDUC: Gas Delivered To Ultimate Consumers - Volume (Refer to your Compustat documentation for item definitions),1,STD,64,OTH_ANN,323,F,ANNUAL,1,8,14.4,Y,Y,Y
6220,6220,UVOLGDUC_DC,UVOLGDUC_DC,UVOLGDUC_DC,AM,DC,Gas Delivered To Ultimate Consumers - Volume DC,UVOLGDUC_DC: Gas Delivered To Ultimate Consumers - Volume Data Code (Refer to your Compustat documentation for item definitions),1,STD,64,OTH_ANN,324,F,ANNUAL,2,1,$1.,Y,Y,N
6221,6221,UVOLGTO,UVOLGTO,UVOLGTO,AM,IT,Gas Transported For Others - Volume - Total,UVOLGTO: Gas Transported For Others - Volume - Total (Refer to your Compustat documentation for item definitions),1,STD,64,OTH_ANN,325,F,ANNUAL,1,8,14.4,Y,Y,Y
6222,6222,UVOLGTO_DC,UVOLGTO_DC,UVOLGTO_DC,AM,DC,Gas Transported For Others - Volume - Total DC,UVOLGTO_DC: Gas Transported For Others - Volume - Total Data Code (Refer to your Compustat documentation for item definitions),1,STD,64,OTH_ANN,326,F,ANNUAL,2,1,$1.,Y,Y,N
6223,6223,UWINPK,UWINPK,UWINPK,AM,IT,Winter Peak,UWINPK: Winter Peak (Refer to your Compustat documentation for item definitions),1,STD,64,OTH_ANN,327,F,ANNUAL,1,8,14.4,Y,Y,Y
6224,6224,UWINPK_FN,UWINPK_FN,UWINPK_FN,AM,FN,Winter Peak FN,UWINPK_FN: Winter Peak Footnote (Refer to your Compustat documentation for item definitions),1,STD,64,OTH_ANN,328,F,ANNUAL,2,4,$4.,Y,Y,N
6225,6225,UWKCAPC,UWKCAPC,UWKCAPC,AM,IT,Working Capital (Source) - Decrease (Increase) (Cash Flow),UWKCAPC: Working Capital (Source) - Decrease (Increase) (Cash Flow) (Refer to your Compustat documentation for item definitions),1,STD,12,CF_ANN,133,F,ANNUAL,1,8,14.4,Y,Y,N
6226,6226,UWKCAPCY,UWKCAPCY,UWKCAPCY,AM,IT,Dec(Inc) in Working Capital (FOF),UWKCAPCY: Dec(Inc) in Working Capital (FOF) (Refer to your Compustat documentation for item definitions),1,STD,14,CF_YTD,120,F,YTD,1,8,14.4,Y,Y,N
6227,6227,UWKCAPCY_DC,UWKCAPCY_DC,UWKCAPCY_DC,AM,DC,Dec(Inc) in Working Capital (FOF) DC,UWKCAPCY_DC: Dec(Inc) in Working Capital (FOF) Data Code (Refer to your Compustat documentation for item definitions),1,STD,14,CF_YTD,121,F,YTD,2,1,$1.,Y,Y,N
6228,6228,UWKCAPC_DC,UWKCAPC_DC,UWKCAPC_DC,AM,DC,Working Capital (Source) - Decrease (Increase) (Cash Flow) DC,UWKCAPC_DC: Working Capital (Source) - Decrease (Increase) (Cash Flow) Data Code (Refer to your Compustat documentation for item definitions),1,STD,12,CF_ANN,134,F,ANNUAL,2,1,$1.,Y,Y,N
6229,6229,UXACC,UXACC,UXACC,AM,IT,Accrued Expenses (Excluding Accrued Taxes),UXACC: Accrued Expenses (Excluding Accrued Taxes) (Refer to your Compustat documentation for item definitions),1,STD,5,BAL_ANN_INDL,719,F,ANNUAL,1,8,14.4,Y,Y,Y
6230,6230,UXACC_DC,UXACC_DC,UXACC_DC,AM,DC,Accrued Expenses (Excluding Accrued Taxes) - DC,UXACC_DC: Accrued Expenses (Excluding Accrued Taxes) - Data Code (Refer to your Compustat documentation for item definitions),1,STD,5,BAL_ANN_INDL,720,F,ANNUAL,2,1,$1.,Y,Y,N
6231,6231,UXDPE,UXDPE,UXDPE,AM,IT,Depreciation Expense - Electric,UXDPE: Depreciation Expense - Electric (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,672,F,ANNUAL,1,8,14.4,Y,Y,Y
6232,6232,UXDPGW,UXDPGW,UXDPGW,AM,IT,Depreciation Expense - Gas/Water,UXDPGW: Depreciation Expense - Gas/Water (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,673,F,ANNUAL,1,8,14.4,Y,Y,Y
6233,6233,UXDPGW_DC,UXDPGW_DC,UXDPGW_DC,AM,DC,Depreciation Expense - Gas/Water DC,UXDPGW_DC: Depreciation Expense - Gas/Water Data Code (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,674,F,ANNUAL,2,1,$1.,Y,Y,N
6234,6234,UXIDO12,UXIDO12,UXIDO12,AM,IT,Extraord Items & Discontinued Operations - 12-Mth-Mov,UXIDO12: Extraordinary Items and Discontinued Operations - 12 Months Moving (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,554,F,QUARTERLY,1,8,14.4,Y,Y,Y
6235,6235,UXIDO12_DC,UXIDO12_DC,UXIDO12_DC,AM,DC,Extraord Items & Discontinued Operations - 12-Mth-Mov DC,UXIDO12_DC: Extraordinary Items and Discontinued Operations - 12 Months Moving Data Code (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,555,F,QUARTERLY,2,1,$1.,Y,Y,N
6236,6236,UXINST,UXINST,UXINST,AM,IT,Interest On Short-Term Debt - Utility,UXINST: Interest On Short-Term Debt - Utility (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,675,F,ANNUAL,1,8,14.4,Y,Y,N
6237,6237,UXINST_DC,UXINST_DC,UXINST_DC,AM,DC,Interest On Short-Term Debt - Utility DC,UXINST_DC: Interest On Short-Term Debt - Utility Data Code (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,676,F,ANNUAL,2,1,$1.,Y,Y,N
6238,6238,UXINT12,UXINT12,UXINT12,AM,IT,Interest Charges - Total - 12-Mth-Mov,UXINT12: Interest Charges - Total - 12 Months Moving (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,556,F,QUARTERLY,1,8,14.4,Y,Y,Y
6239,6239,UXINT12_DC,UXINT12_DC,UXINT12_DC,AM,DC,Interest Charges - Total - 12-Mth-Mov DC,UXINT12_DC: Interest Charges - Total - 12 Months Moving Data Code (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,557,F,QUARTERLY,2,1,$1.,Y,Y,N
6240,6240,UXINT12_FN,UXINT12_FN,UXINT12_FN,AM,FN,Interest Charges - Total - 12-Mth-Mov FN,UXINT12_FN: Interest Charges - Total - 12 Months Moving Footnote (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,558,F,QUARTERLY,2,4,$4.,Y,Y,Y
6241,6241,UXINTD,UXINTD,UXINTD,AM,IT,Interest on Long-Term Debt,UXINTD: Interest on Long-Term Debt* (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,677,F,ANNUAL,1,8,14.4,Y,Y,N
6242,6242,UXINTD_DC,UXINTD_DC,UXINTD_DC,AM,DC,Interest on Long-Term Debt DC,UXINTD_DC: Interest on Long-Term Debt* Data Code (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,678,F,ANNUAL,2,1,$1.,Y,Y,N
6243,6243,UXINTO,UXINTO,UXINTO,AM,IT,Interest Charges - Other,UXINTO: Interest Charges - Other (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,679,F,ANNUAL,1,8,14.4,Y,Y,N
6244,6244,UXINTO_DC,UXINTO_DC,UXINTO_DC,AM,DC,Interest Charges - Other DC,UXINTO_DC: Interest Charges - Other Data Code (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,680,F,ANNUAL,2,1,$1.,Y,Y,N
6245,6245,UXPL,UXPL,UXPL,AM,IT,Extraordinary Property Losses,UXPL: Extraordinary Property Losses (Refer to your Compustat documentation for item definitions),1,STD,5,BAL_ANN_INDL,721,F,ANNUAL,1,8,14.4,Y,Y,Y
6246,6246,UXPL_DC,UXPL_DC,UXPL_DC,AM,DC,Extraordinary Property Losses DCs,UXPL_DC: Extraordinary Property Losses Data Codes (Refer to your Compustat documentation for item definitions),1,STD,5,BAL_ANN_INDL,722,F,ANNUAL,2,1,$1.,Y,Y,N
6247,6247,VPAC,VPAC,VPAC,AM,IT,Investments - Permanent - Associated Companies,VPAC: Investments - Permanent - Associated Companies (Refer to your Compustat documentation for item definitions),4,FS,4,BAL_ANN_FS,302,F,ANNUAL,1,8,14.4,Y,Y,Y
6248,6248,VPAC_DC,VPAC_DC,VPAC_DC,AM,DC,Investments - Permanent - Associated Companies DC,VPAC_DC: Investments - Permanent - Associated Companies Data Code (Refer to your Compustat documentation for item definitions),4,FS,4,BAL_ANN_FS,303,F,ANNUAL,2,1,$1.,Y,Y,Y
6249,6249,VPAC_FN,VPAC_FN,VPAC_FN,AM,FN,Investments - Permanent - Associated Companies FN,VPAC_FN: Investments - Permanent - Associated Companies Footnote (Refer to your Compustat documentation for item definitions),4,FS,4,BAL_ANN_FS,304,F,ANNUAL,2,4,$4.,Y,Y,N
6250,6250,VPO,VPO,VPO,AM,IT,Investments - Permanent - Other,VPO: Investments - Permanent - Other (Refer to your Compustat documentation for item definitions),4,FS,4,BAL_ANN_FS,305,F,ANNUAL,1,8,14.4,Y,Y,Y
6251,6251,VPO_DC,VPO_DC,VPO_DC,AM,DC,Investments - Permanent - Other DC,VPO_DC: Investments - Permanent - Other Data Code (Refer to your Compustat documentation for item definitions),4,FS,4,BAL_ANN_FS,306,F,ANNUAL,2,1,$1.,Y,Y,N
6252,6252,VPO_FN,VPO_FN,VPO_FN,AM,FN,Investments - Permanent - Other FN,VPO_FN: Investments - Permanent - Other Footnote (Refer to your Compustat documentation for item definitions),4,FS,4,BAL_ANN_FS,307,F,ANNUAL,2,4,$4.,Y,Y,N
6253,6253,WCAP,WCAP,WCAP,AM,IT,Working Capital (Balance Sheet),WCAP: Working Capital (Balance Sheet) (Refer to your Compustat documentation for item definitions),1,STD,5,BAL_ANN_INDL,723,F,ANNUAL,1,8,14.4,Y,Y,Y
6254,6254,WCAPC,WCAPC,WCAPC,AM,IT,Working Capital Change - Other - Increase/(Decrease),WCAPC: Working Capital Change - Other - Increase/(Decrease) (Refer to your Compustat documentation for item definitions),1,STD,12,CF_ANN,135,F,ANNUAL,1,8,14.4,Y,Y,N
6255,6255,WCAPCH,WCAPCH,WCAPCH,AM,IT,Working Capital Change - Total,WCAPCH: Working Capital Change - Total (Refer to your Compustat documentation for item definitions),1,STD,12,CF_ANN,137,F,ANNUAL,1,8,14.4,Y,Y,N
6256,6256,WCAPCHY,WCAPCHY,WCAPCHY,AM,IT,Working Capital Changes - Total,WCAPCHY: Working Capital Changes - Total (Refer to your Compustat documentation for item definitions),1,STD,14,CF_YTD,122,F,YTD,1,8,14.4,Y,Y,N
6257,6257,WCAPCY,WCAPCY,WCAPCY,AM,IT,Working Capital Change - Other - Increase/(Decrease),WCAPCY: Working Capital Change - Other - Increase/(Decrease) (Refer to your Compustat documentation for item definitions),1,STD,14,CF_YTD,123,F,YTD,1,8,14.4,Y,Y,N
6258,6258,WCAPCY_DC,WCAPCY_DC,WCAPCY_DC,AM,DC,Working Capital Change - Other - Increase/(Decrease) DC,WCAPCY_DC: Working Capital Change - Other - Increase/(Decrease) Data code (Refer to your Compustat documentation for item definitions),1,STD,14,CF_YTD,124,F,YTD,2,1,$1.,Y,Y,Y
6259,6259,WCAPC_DC,WCAPC_DC,WCAPC_DC,AM,DC,Working Capital Change - Other - Increase/(Decrease) DC,WCAPC_DC: Working Capital Change - Other - Increase/(Decrease) Data Code (Refer to your Compustat documentation for item definitions),1,STD,12,CF_ANN,136,F,ANNUAL,2,1,$1.,Y,Y,Y
6260,6260,WCAPQ,WCAPQ,WCAPQ,AM,IT,Working Capital (Balance Sheet),WCAPQ: Working Capital (Balance Sheet) (Refer to your Compustat documentation for item definitions),1,STD,6,BAL_QTR,347,F,QUARTERLY,1,8,14.4,Y,Y,Y
6261,6261,WDA,WDA,WDA,AM,IT,Writedowns After-tax,WDA: Writedowns After-tax (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,681,F,ANNUAL,1,8,14.4,Y,Y,Y
6262,6262,WDAQ,WDAQ,WDAQ,AM,IT,Writedowns After-tax,WDAQ: Writedowns After-tax (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,559,F,QUARTERLY,1,8,14.4,Y,Y,Y
6263,6263,WDAQ_DC,WDAQ_DC,WDAQ_DC,AM,DC,Writedowns After-tax DC,WDAQ_DC: Writedowns After-tax Data Code (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,560,F,QUARTERLY,2,1,$1.,Y,Y,R
6264,6264,WDAQ_FN,WDAQ_FN,WDAQ_FN,AM,FN,Writedowns After-tax FN,WDAQ_FN: Writedowns After-tax Footnote (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,561,F,QUARTERLY,2,4,$4.,Y,Y,Y
6265,6265,WDASA,WDASA,WDASA,AM,IT,Writedowns After-tax,WDASA: Writedowns After-tax (Refer to your Compustat documentation for item definitions),1,STD,94,CCM_ALL_SA,292,F,SEMIANN,1,8,14.4,Y,Y,Y
6266,6266,WDASA_DC,WDASA_DC,WDASA_DC,AM,DC,Writedowns After-tax DC,WDASA_DC: Writedowns After-tax Data Code (Refer to your Compustat documentation for item definitions),1,STD,94,CCM_ALL_SA,293,F,SEMIANN,2,1,$1.,Y,Y,R
6267,6267,WDAY,WDAY,WDAY,AM,IT,Writedowns After-tax,WDAY: Writedowns After-tax (Refer to your Compustat documentation for item definitions),1,STD,42,IS_YTD,425,F,YTD,1,8,14.4,Y,Y,Y
6268,6268,WDAY_DC,WDAY_DC,WDAY_DC,AM,DC,Writedowns After-tax DC,WDAY_DC: Writedowns After-tax Data Code (Refer to your Compustat documentation for item definitions),1,STD,42,IS_YTD,426,F,YTD,2,1,$1.,Y,Y,R
6269,6269,WDAY_FN,WDAY_FN,WDAY_FN,AM,FN,Writedowns After-tax FN,WDAY_FN: Writedowns After-tax Footnote (Refer to your Compustat documentation for item definitions),1,STD,42,IS_YTD,427,F,YTD,2,4,$4.,Y,Y,Y
6270,6270,WDA_DC,WDA_DC,WDA_DC,AM,DC,Writedowns After-tax DC,WDA_DC: Writedowns After-tax Data Code (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,682,F,ANNUAL,2,1,$1.,Y,Y,N
6271,6271,WDA_FN,WDA_FN,WDA_FN,AM,FN,Writedowns After-tax FN,WDA_FN: Writedowns After-tax Footnote (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,683,F,ANNUAL,2,4,$4.,Y,Y,Y
6272,6272,WDD,WDD,WDD,AM,IT,Writedowns Diluted EPS Effect,WDD: Writedowns Diluted EPS Effect (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,684,F,ANNUAL,1,8,14.4,Y,Y,Y
6273,6273,WDDQ,WDDQ,WDDQ,AM,IT,Writedowns Diluted EPS Effect,WDDQ: Writedowns Diluted EPS Effect (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,562,F,QUARTERLY,1,8,14.4,Y,Y,Y
6274,6274,WDDQ_DC,WDDQ_DC,WDDQ_DC,AM,DC,Writedowns Diluted EPS Effect DC,WDDQ_DC: Writedowns Diluted EPS Effect Data Code (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,563,F,QUARTERLY,2,1,$1.,Y,Y,R
6275,6275,WDDQ_FN,WDDQ_FN,WDDQ_FN,AM,FN,Writedowns Diluted EPS Effect FN,WDDQ_FN: Writedowns Diluted EPS Effect Footnote (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,564,F,QUARTERLY,2,4,$4.,Y,Y,Y
6276,6276,WDDSA,WDDSA,WDDSA,AM,IT,Writedowns Diluted EPS Effect,WDDSA: Writedowns Diluted EPS Effect (Refer to your Compustat documentation for item definitions),1,STD,94,CCM_ALL_SA,294,F,SEMIANN,1,8,14.4,Y,Y,Y
6277,6277,WDDSA_DC,WDDSA_DC,WDDSA_DC,AM,DC,Writedowns Diluted EPS Effect DC,WDDSA_DC: Writedowns Diluted EPS Effect Data Code (Refer to your Compustat documentation for item definitions),1,STD,94,CCM_ALL_SA,295,F,SEMIANN,2,1,$1.,Y,Y,R
6278,6278,WDDY,WDDY,WDDY,AM,IT,Writedowns Diluted EPS Effect,WDDY: Writedowns Diluted EPS Effect (Refer to your Compustat documentation for item definitions),1,STD,42,IS_YTD,428,F,YTD,1,8,14.4,Y,Y,Y
6279,6279,WDDY_DC,WDDY_DC,WDDY_DC,AM,DC,Writedowns Diluted EPS Effect DC,WDDY_DC: Writedowns Diluted EPS Effect Data Code (Refer to your Compustat documentation for item definitions),1,STD,42,IS_YTD,429,F,YTD,2,1,$1.,Y,Y,R
6280,6280,WDDY_FN,WDDY_FN,WDDY_FN,AM,FN,Writedowns Diluted EPS Effect FN,WDDY_FN: Writedowns Diluted EPS Effect Footnote (Refer to your Compustat documentation for item definitions),1,STD,42,IS_YTD,430,F,YTD,2,4,$4.,Y,Y,Y
6281,6281,WDD_DC,WDD_DC,WDD_DC,AM,DC,Writedowns Diluted EPS Effect DC,WDD_DC: Writedowns Diluted EPS Effect Data Code (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,685,F,ANNUAL,2,1,$1.,Y,Y,N
6282,6282,WDD_FN,WDD_FN,WDD_FN,AM,FN,Writedowns Diluted EPS Effect FN,WDD_FN: Writedowns Diluted EPS Effect Footnote (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,686,F,ANNUAL,2,4,$4.,Y,Y,Y
6283,6283,WDEPS,WDEPS,WDEPS,AM,IT,Writedowns Basic EPS Effect,WDEPS: Writedowns Basic EPS Effect (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,687,F,ANNUAL,1,8,14.4,Y,Y,Y
6284,6284,WDEPSQ,WDEPSQ,WDEPSQ,AM,IT,Writedowns Basic EPS Effect,WDEPSQ: Writedowns Basic EPS Effect (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,565,F,QUARTERLY,1,8,14.4,Y,Y,Y
6285,6285,WDEPSQ_DC,WDEPSQ_DC,WDEPSQ_DC,AM,DC,Writedowns Basic EPS Effect DC,WDEPSQ_DC: Writedowns Basic EPS Effect Data Code (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,566,F,QUARTERLY,2,1,$1.,Y,Y,Y
6286,6286,WDEPSQ_FN,WDEPSQ_FN,WDEPSQ_FN,AM,FN,Writedowns Basic EPS Effect FN,WDEPSQ_FN: Writedowns Basic EPS Effect Footnote (Refer to your Compustat documentation for item definitions),1,STD,41,IS_QTR,567,F,QUARTERLY,2,4,$4.,Y,Y,Y
6287,6287,WDEPSSA,WDEPSSA,WDEPSSA,AM,IT,Writedowns Basic EPS Effect,WDEPSSA: Writedowns Basic EPS Effect (Refer to your Compustat documentation for item definitions),1,STD,94,CCM_ALL_SA,296,F,SEMIANN,1,8,14.4,Y,Y,Y
6288,6288,WDEPSSA_DC,WDEPSSA_DC,WDEPSSA_DC,AM,DC,Writedowns Basic EPS Effect DC,WDEPSSA_DC: Writedowns Basic EPS Effect Data Code (Refer to your Compustat documentation for item definitions),1,STD,94,CCM_ALL_SA,297,F,SEMIANN,2,1,$1.,Y,Y,N
6289,6289,WDEPSY,WDEPSY,WDEPSY,AM,IT,Writedowns Basic EPS Effect,WDEPSY: Writedowns Basic EPS Effect (Refer to your Compustat documentation for item definitions),1,STD,42,IS_YTD,431,F,YTD,1,8,14.4,Y,Y,Y
6290,6290,WDEPSY_DC,WDEPSY_DC,WDEPSY_DC,AM,DC,Writedowns Basic EPS Effect DC,WDEPSY_DC: Writedowns Basic EPS Effect Data Code (Refer to your Compustat documentation for item definitions),1,STD,42,IS_YTD,432,F,YTD,2,1,$1.,Y,Y,Y
6291,6291,WDEPSY_FN,WDEPSY_FN,WDEPSY_FN,AM,FN,Writedowns Basic EPS Effect FN,WDEPSY_FN: Writedowns Basic EPS Effect Footnote (Refer to your Compustat documentation for item definitions),1,STD,42,IS_YTD,433,F,YTD,2,4,$4.,Y,Y,Y
6292,6292,WDEPS_DC,WDEPS_DC,WDEPS_DC,AM,DC,Writedowns Basic EPS Effect DC,WDEPS_DC: Writedowns Basic EPS Effect Data Code (Refer to your Compustat documentation for item definitions),1,STD,40,IS_ANN_INDL,688,F,ANNUAL,2,1,$1.,Y,Y,N
